Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,PU,Duration,% Reune,Indexador,Data
ENGIA3,ENERGISA S/A,25/08/2025,"DI + 2,3%",0.52,0.2873,0.4244,0.1566,347.474553,185.28,,DI +,2024-11-13
ENGIA7,ENERGISA S/A,20/10/2027,"DI + 1,5%",0.6226,0.2142,0.4583,0.0945,1029.970725,529,,DI +,2024-11-13
ENGIA8,ENERGISA S/A,20/06/2026,"DI + 1,6%",0.6298,0.1862,0.4527,0.0892,1210.484377,399,,DI +,2024-11-13
ENGIB1,ENERGISA S/A,04/09/2029,"DI + 0,8%",0.866,0.6,0.7277,0.035,1022.331113,903.85,,DI +,2024-11-13
ENGIB5,ENERGISA S/A,15/10/2026,"DI + 1,64%",1.2743,0.9452,1.0429,0.345,1020.179601,432.88,,DI +,2024-11-13
ENGIB7,ENERGISA S/A,20/10/2029,"DI + 1,65%",0.7018,0.4801,0.6097,0.0175,1043.613177,852.38,,DI +,2024-11-13
ENGIB8,ENERGISA S/A,20/06/2028,"DI + 2,1%",0.7,0.2074,0.4445,0.0588,1099.571122,697.92,,DI +,2024-11-13
ENGIC5,ENERGISA S/A,15/10/2028,"DI + 1,8%",0.7544,0.4925,0.6065,0.038,1047.33249,776.81,,DI +,2024-11-13
ENGIC6,ENERGISA S/A,15/04/2027,"DI + 1,5%",0.65,0.1916,0.4303,0.0569,1032.403802,527.17,,DI +,2024-11-13
ENGIC9,ENERGISA S/A,15/09/2028,"DI + 1,45%",0.7,0.3973,0.5697,0.0533,1046.628621,760.95,,DI +,2024-11-13
ENMTA2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.4946,0.2565,0.3791,0.0907,347.589846,185.28,,DI +,2024-11-13
ENMTA8,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"DI + 0,75%",0.8535,0.5901,0.7069,0.0256,1010.640772,858.06,,DI +,2024-11-13
ENMTB0,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,04/09/2029,"DI + 0,8%",0.9,0.6,0.75,0,1021.519796,903.71,,DI +,2024-11-13
EQMA19,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*) (**),15/05/2028,"DI + 1,4%",0.8483,0.5913,0.7372,0.0528,1074.04113,509.66,,DI +,2024-11-13
EQMAA1,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2030,"DI + 0,95%",1.059,0.6816,0.8672,0.0432,1057.15333,823.54,0.35,DI +,2024-11-13
EQPA17,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),05/08/2030,"DI + 0,95%",1.0492,0.7167,0.8792,0.0177,1032.629262,875.54,,DI +,2024-11-13
EQTL15,EQUATORIAL ENERGIA S.A (*) (**),15/12/2026,"DI + 1,55%",1.1761,0.7316,0.9351,0.0761,1059.04232,348.88,,DI +,2024-11-13
EQTL25,EQUATORIAL ENERGIA S.A (*),15/12/2028,"DI + 1,7%",1.1316,0.8514,0.999,0.0404,1071.027543,694.6,0.35,DI +,2024-11-13
ERDVA1,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),22/08/2027,"DI + 1,6%",0.9325,0.7,0.815,0.049,1046.212439,581.31,,DI +,2024-11-13
ERDVA2,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),20/06/2026,"DI + 2,65%",1.34,0.9564,1.1603,0.2329,1075.110754,351.56,,DI +,2024-11-13
ERDVA3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2028,"DI + 1,85%",0.9902,0.8296,0.8895,0.0504,1036.792739,695.48,,DI +,2024-11-13
ERDVB3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2030,"DI + 2,35%",1.2659,1.0357,1.1203,0.0503,1054.992383,902.76,0.45,DI +,2024-11-13
ESCEA2,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*) (**),25/05/2027,"DI + 1,2%",0.65,0.353,0.5113,0.0313,1064.550558,328.88,,DI +,2024-11-13
ESCEA3,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),19/02/2028,"DI + 0,9%",1.0002,0.6971,0.8491,0.056,1028.531119,580.91,,DI +,2024-11-13
ESSDA2,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,04/09/2029,"DI + 0,8%",0.9,0.6,0.7516,0.0042,1021.46162,903.7,,DI +,2024-11-13
ESULA4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,25/08/2025,"DI + 2,3%",0.5247,0.2669,0.3942,0.0935,347.551405,185.28,,DI +,2024-11-13
EUFA15,EUROFARMA LABORATÓRIOS S/A (*) (**),15/11/2027,"DI + 1,25%",0.8997,0.2786,0.5912,0.0316,1075.764613,603.07,,DI +,2024-11-13
EUFA17,EUROFARMA LABORATÓRIOS S/A (*) (**),18/03/2031,"DI + 1,3%",1.3238,0.9783,1.175,0.0493,1023.136906,959.08,0.35,DI +,2024-11-13
EUFA18,EUROFARMA LABORATÓRIOS S/A (*) (**),11/09/2028,"DI + 0,93%",1.007,0.7379,0.8693,0.0222,1021.793453,761.1,,DI +,2024-11-13
FLCLB1,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.5522,0.1715,0.3766,0.0622,1055.812917,349.11,,DI +,2024-11-13
FLRY15,FLEURY S/A (*) (**),16/12/2024,"DI + 0,9%",0.4285,0.2264,0.3158,0.0764,1047.829088,21,,DI +,2024-11-13
FLRY17,FLEURY S/A (*),22/04/2027,"DI + 1,35%",--,--,--,--,N/D,N/D,,DI +,2024-11-13
FLRY19,FLEURY S/A (*),17/05/2029,"DI + 0,55%",0.6585,0.4825,0.5812,0.0179,1050.437238,764.85,,DI +,2024-11-13
FLRY25,FLEURY S/A (*),16/12/2027,"DI + 1,2%",0.6516,0.45,0.5593,0.0169,1060.384576,442.44,,DI +,2024-11-13
FLRY27,FLEURY S/A (*),22/04/2029,"DI + 1,55%",0.7064,0.3054,0.5293,0.1981,1042.540373,855.25,0.35,DI +,2024-11-13
FLRY29,FLEURY S/A (*),17/05/2031,"DI + 0,67%",--,--,0.7141,0.017,1050.159641,1020.46,,DI +,2024-11-13
GGBRA7,GERDAU S/A (*),29/05/2029,"DI + 0,6%",0.7,0.45,0.5813,0.0148,1051.891346,842.15,0.05,DI +,2024-11-13
GRRB14,AGUAS GUARIROBA S/A (*) (**),15/07/2026,"DI + 0,8%",0.9,0.5039,0.701,0.0425,10391.105627,265.31,0.35,DI +,2024-11-13
GSHC15,GSH CORP PARTICIPACOES S.A. (*),22/04/2029,"DI + 1,7%",1.3964,1.0832,1.2231,0.0948,1020.718071,694.51,,DI +,2024-11-13
GSTS13,AGUAS DE TERESINA SANEAMENTO SPE S.A. (*) (**),30/03/2026,"DI + 2,55%",2.1,1.7039,1.919,0.0336,680.91535,205.43,0.1,DI +,2024-11-13
GUAR15,GUARARAPES CONFECCOES S/A (*) (**),10/05/2027,"DI + 2,45%",1.5631,1.3014,1.4329,0.0292,407.707754,335.37,,DI +,2024-11-13
GUAR16,GUARARAPES CONFECCOES S/A (*),25/10/2027,"DI + 2,35%",1.6741,1.3973,1.5206,0.0444,1020.532639,429.15,,DI +,2024-11-13
HAPV12,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*) (**),30/04/2027,"DI + 1,45%",1.063,0.9,0.993,0.0173,1012.595464,438.8,,DI +,2024-11-13
HAPV13,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2029,"DI + 1,6%",1.2369,1.05,1.1554,0.0236,1014.793235,789.21,,DI +,2024-11-13
HAPV15,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),27/01/2030,"DI + 1,75%",1.4426,1.2,1.3222,0.0207,1063.301228,915.15,0.35,DI +,2024-11-13
HAPV17,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),10/05/2031,"DI + 1,6%",1.4529,1.2294,1.3311,0.0267,1011.408681,988.1,,DI +,2024-11-13
HAPV22,HAPVIDA PARTICIPACOES E INVESTIMENTOS S/A (*),30/04/2029,"DI + 1,65%",1.2686,1.0307,1.1399,0.0209,1020.543734,782.33,,DI +,2024-11-13
HBSA12,HIDROVIAS DO BRASIL S.A. (*),20/07/2027,"DI + 2,15%",1.5449,1.3027,1.4156,0.0434,1054.225892,463.87,,DI +,2024-11-13
HBSA22,HIDROVIAS DO BRASIL S.A. (*),20/07/2029,"DI + 2,4%",1.9058,1.534,1.75,0.0785,1059.816165,704.3,,DI +,2024-11-13
HSPA12,HOSPITAL ANCHIETA S.A. (*),15/09/2027,"DI + 2,1%",12.1075,6.7246,9.4513,0.4167,889.907136,491.76,,DI +,2024-11-13
HYPEA4,HYPERA S/A (*),14/12/2027,"DI + 1,35%",0.8286,0.3404,0.6026,0.0968,1066.364736,534.66,,DI +,2024-11-13
HYPEA5,HYPERA S/A (*),25/04/2028,"DI + 2,2%",1.2737,0.9823,1.1355,0.029,1032.467005,615.65,,DI +,2024-11-13
HYPEA7,HYPERA S/A (*),15/12/2028,"DI + 1,3%",0.9463,0.7122,0.8133,0.0394,1063.168592,698.76,,DI +,2024-11-13
HYPEA8,HYPERA S/A (*),03/05/2029,"DI + 0,85%",0.9311,0.75,0.8266,0.0169,1003.854668,792.16,,DI +,2024-11-13
HZTC24,ORIZON MEIO AMBIENTE S.A. (*) (**),15/11/2031,"DI + 3,8%",2.9654,2.5936,2.8168,0.0508,1046.774567,823.32,0.35,DI +,2024-11-13
IGSN14,IGUA SANEAMENTO S.A (*) (**),15/05/2026,"DI + 3,5%",1.7526,1.2,1.5001,0.0061,394.148426,180.43,,DI +,2024-11-13
IGTAA0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2025,"DI + 2,15%",0.3196,0.19,0.2587,0.0273,1031.698497,210.15,,DI +,2024-11-13
IGTAA3,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*) (**),20/09/2030,"DI + 0,45%",0.8002,0.4753,0.6396,0.0201,1007.419427,982.66,,DI +,2024-11-13
IGTAB0,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,28/09/2027,"DI + 2,45%",0.565,0.3522,0.4548,0.0346,1057.367402,511.14,,DI +,2024-11-13
IGTAB1,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A (*),24/06/2028,"DI + 1,63%",0.6465,0.431,0.5377,0.0228,1076.466408,623.45,,DI +,2024-11-13
INEL12,INSPIRALI EDUCACAO S/A (*),15/05/2029,"DI + 1,65%",1.75,1.3601,1.5746,0.0337,1059.460115,670.03,,DI +,2024-11-13
IOCHA2,IOCHPE-MAXION S/A (*),15/09/2028,DI + 2%,1.5669,1.1586,1.3549,0.0888,1027.810034,687.01,0.35,DI +,2024-11-13
IOCHA3,IOCHPE-MAXION S/A (*) (**),02/04/2030,"DI + 1,6%",1.659,1.2344,1.4563,0.054,1018.852254,831.43,,DI +,2024-11-13
ITSA13,ITAUSA S/A (*) (**),15/12/2030,"DI + 2,4%",1.9768,1.1746,1.6068,0.0166,1082.905793,883.08,,DI +,2024-11-13
ITSA16,ITAUSA S/A (*) (**),13/12/2031,"DI + 1,37%",0.9997,0.8028,0.9046,0.0485,1133.50286,994.78,0.1,DI +,2024-11-13
ITSA17,ITAUSA S/A (*),25/07/2034,"DI + 0,88%",0.964,0.6629,0.8046,0.0524,1035.361229,1343.62,,DI +,2024-11-13
ITSA24,ITAUSA S/A (*),15/06/2031,DI + 2%,1.3898,1,1.1843,0.1053,1084.350815,950.19,,DI +,2024-11-13
JHSFA1,JHSF PARTICIPAÇÕES S/A,21/01/2027,"DI + 2,75%",2.1971,1.8176,2.0118,0.0206,1016.519695,267.93,,DI +,2024-11-13
JHSFA3,JHSF PARTICIPAÇÕES S/A (*),20/12/2027,"DI + 2,2%",2.4982,1.993,2.2594,0.1697,1007.34563,454.45,,DI +,2024-11-13
JSLGA5,JSL S/A (*),20/10/2028,"DI + 2,7%",2.7,2.3462,2.5315,0.0246,1012.705817,603.31,,DI +,2024-11-13
JSMLA5,SIMPAR S.A. (*),15/01/2031,"DI + 3,5%",4.3397,2.6489,3.7995,0.3034,1037.143487,869.61,0.35,DI +,2024-11-13
JSMLB3,SIMPAR S.A. (*),20/05/2026,"DI + 2,2%",1.9573,0.8687,1.6003,0.2031,1068.243807,224.71,0.35,DI +,2024-11-13
KLAS12,KALLAS INCORPORAÇÕES E CONSTRUÇÕES S/A (*) (**),16/08/2026,"DI + 2,8%",2.867,2.0147,2.4529,0.0073,828.628439,231.06,,DI +,2024-11-13
KRSA11,KORA SAUDE PARTICIPACOES S.A. (*),03/05/2027,"DI + 1,95%",11.9776,11.0813,11.2342,1.9023,863.576764,429.9,,DI +,2024-11-13
LCAMB2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2028,DI + 2%,1.7288,1.4184,1.584,0.0447,1071.907721,595.4,,DI +,2024-11-13
LCAMB4,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),10/05/2027,"DI + 1,85%",1.4893,1.2721,1.3902,0.0419,1010.748502,540.81,0.4,DI +,2024-11-13
LCAMC2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),20/05/2031,"DI + 2,4%",1.8729,1.6494,1.7299,0.0385,1089.459955,922.01,0.5,DI +,2024-11-13
LCAMC3,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*) (**),15/04/2027,"DI + 1,85%",1.5231,1.3516,1.4188,0.0707,1019.045326,524.87,0.35,DI +,2024-11-13
LCAMD2,COMPANHIA DE LOCAÇÃO DAS AMÉRICAS (*),10/11/2026,"DI + 1,75%",1.5064,1.2944,1.4078,0.0394,1007.00436,449.14,0.35,DI +,2024-11-13
LMTI15,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A.,28/05/2025,"DI + 2,6%",1.5192,1.1987,1.3788,0.053,533.911923,123.42,,DI +,2024-11-13
LMTP16,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2025,"DI + 1,49%",1.57,1.2444,1.4147,0.0329,1016.937408,208.43,,DI +,2024-11-13
LMTP17,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),25/05/2026,"DI + 2,4%",1.7565,1.5387,1.6446,0.0451,1071.567449,333.89,,DI +,2024-11-13
LMTP18,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*),10/12/2026,"DI + 1,93%",1.6221,1.3117,1.4851,0.0491,1062.431936,442,,DI +,2024-11-13
LMTP26,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIOS S.A. (*) (**),25/09/2027,"DI + 1,7%",1.7244,1.4,1.5636,0.0517,1019.870643,602.27,0.5,DI +,2024-11-13
LOGGB1,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S/A (*),11/07/2027,"DI + 1,65%",1.5862,1.0533,1.327,0.0582,1048.076394,460.37,,DI +,2024-11-13
LORTA8,LOCALIZA RENT A CAR (*),05/10/2026,"DI + 1,75%",1.4737,1.146,1.3183,0.0684,1020.157066,425.83,,DI +,2024-11-13
LORTA9,LOCALIZA RENT A CAR (*) (**),25/02/2027,"DI + 1,6%",1.4374,1.229,1.3213,0.0657,1032.274945,493.09,0.4,DI +,2024-11-13
LORTB1,LOCALIZA RENT A CAR (*),15/07/2027,"DI + 1,6%",1.5048,1.1917,1.3429,0.0721,1046.692464,554.7,,DI +,2024-11-13
LORTB2,LOCALIZA RENT A CAR (*),05/12/2028,"DI + 1,87%",1.6599,1.4788,1.5659,0.0613,1065.042634,758.21,,DI +,2024-11-13
LORTB9,LOCALIZA RENT A CAR (*),25/02/2029,DI + 2%,1.7563,1.5027,1.5996,0.0705,1040.694718,808.76,,DI +,2024-11-13
LRENB1,LOJAS RENNER S/A (*) (**),18/02/2025,"DI + 1,6%",0.8939,0.5476,0.7245,0.0367,515.692149,65,,DI +,2024-11-13
LVTC12,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A (*) (**),15/06/2027,"DI + 2,3%",8.8174,4.4838,6.5642,0.6259,997.305703,335.23,,DI +,2024-11-13
MATD11,HOSPITAL MATER DEI S.A. (*),03/11/2028,"DI + 1,6%",1.1591,0.7537,0.9634,0.0394,1021.21077,709.14,,DI +,2024-11-13
MATD12,HOSPITAL MATER DEI S.A. (*),15/05/2031,"DI + 0,95%",1.224,0.9937,1.0943,0.0462,1045.132797,1012.54,,DI +,2024-11-13
MEAL14,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A. (*),11/10/2028,"DI + 4,2%",--,--,4.1481,0.2696,1014.140736,494.94,,DI +,2024-11-13
MGLUA0,MAGAZINE LUIZA S/A (*),15/10/2026,"DI + 1,25%",4.8682,4.079,4.475,0.0449,969.327015,325.97,,DI +,2024-11-13
MILS26,MILLS ESTR. E SERVIÇOS DE ENGENHARIA S/A (*),18/03/2027,"DI + 2,95%",1.4542,1.0827,1.2616,0.0229,799.414719,271.47,,DI +,2024-11-13
MNLT11,MNLT S.A.,15/10/2026,"DI + 1,75%",1.0621,0.7001,0.8888,0.0443,1024.841254,432.65,,DI +,2024-11-13
MNRVA1,MINERVA S/A (*) (**),15/10/2026,"DI + 1,6%",1.5163,1.1926,1.3963,0.1218,1013.363085,432.82,,DI +,2024-11-13
MOVI17,MOVIDA PARTICIPACOES S/A (*),15/09/2026,"DI + 2,7%",3.4472,2.9864,3.1576,0.0564,1016.11207,304.14,0.5,DI +,2024-11-13
MOVI19,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2027,"DI + 2,95%",3.4852,2.0411,2.8757,0.4272,1023.452479,497.22,,DI +,2024-11-13
MOVI27,MOVIDA PARTICIPACOES S/A (*) (**),15/09/2029,"DI + 2,9%",4.3743,3.5215,3.9342,0.1764,992.714367,728.2,,DI +,2024-11-13
MOVI34,MOVIDA PARTICIPACOES S/A (*) (**),27/07/2027,"DI + 2,05%",3.1676,1.4413,2.3789,0.1007,1032.690265,366.77,,DI +,2024-11-13
MOVIA2,MOVIDA PARTICIPACOES S/A (*),15/10/2026,"DI + 2,1%",3.2667,1.4607,2.4022,0.1811,1006.42894,326.34,,DI +,2024-11-13
MOVIA3,MOVIDA PARTICIPACOES S/A (*),05/03/2027,"DI + 2,5%",3.4797,2.9084,3.2093,0.1553,1010.996519,493.9,,DI +,2024-11-13
MRFGA1,MARFRIG GLOBAL FOODS S.A. (*) (**),11/11/2027,"DI + 1,55%",1.2,0.9002,1.1068,0.0571,1010.422934,542.33,0.35,DI +,2024-11-13
MRSL1A,MRS LOGÍSTICA S/A (*) (**),15/08/2026,"DI + 1,3%",0.9132,0.7462,0.8315,0.0106,10367.349788,394.03,,DI +,2024-11-13
MRVEA8,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),24/08/2025,"DI + 2,4%",1.9906,1.5675,1.7797,0.0492,1033.168663,185.18,,DI +,2024-11-13
MRVEB2,MRV ENGENHARIA E PARTICIPAÇÃO S/A (*) (**),05/07/2025,"DI + 1,7%",1.9899,1.535,1.7706,0.0753,5218.340003,150.76,,DI +,2024-11-13
MTRO12,COMPANHIA DO METROPOLITANO DE SAO PAULO,25/04/2027,"DI + 4,5%",0.7531,0.4759,0.6163,0.0382,749.819052,275.07,,DI +,2024-11-13
MULPA0,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),15/10/2028,"DI + 1,3%",0.7836,0.6048,0.6939,0.0204,1024.419379,611.54,,DI +,2024-11-13
MULPB1,MULTIPLAN EMPREENDIMENTOS IMOBILIÁRIOS S/A (*) (**),10/01/2028,"DI + 1,2%",0.7657,0.6211,0.6925,0.0045,1052.360251,552.74,,DI +,2024-11-13
MVLV19,MOVIDA LOCACAO DE VEICULOS S.A. (*),05/04/2027,"DI + 2,95%",3.5085,2.9846,3.2573,0.1609,1009.144438,416.42,,DI +,2024-11-13
MVLVA1,MOVIDA LOCACAO DE VEICULOS S.A. (*),22/12/2027,"DI + 2,9%",3.5,3.1091,3.3053,0.0208,1046.284981,435.15,,DI +,2024-11-13
MVLVA3,MOVIDA LOCACAO DE VEICULOS S.A. (*),10/08/2027,"DI + 2,5%",--,--,2.9544,0.0391,1017.082453,568,,DI +,2024-11-13
NATUA3,NATURA COSMÉTICOS S/A (*),15/06/2029,"DI + 1,2%",0.9459,0.6662,0.8164,0.0373,1055.61055,849.28,,DI +,2024-11-13
NIGP12,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),24/03/2032,"DI + 1,9%",1.2739,1.0129,1.1561,0.0325,1049.417886,1071.42,,DI +,2024-11-13
NTSD15,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*) (**),13/09/2027,"DI + 1,3%",1.1292,0.7452,0.9197,0.0869,1027.40652,504.7,,DI +,2024-11-13
NTSD16,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2029,"DI + 1,2%",0.876,0.5744,0.7315,0.0602,1044.520642,814.58,0.35,DI +,2024-11-13
NTSD25,NOVA TRANSPORTE DO SUDESTE S.A. - NTS  (*),13/09/2029,"DI + 1,6%",1.1,0.4061,0.7964,0.1095,1049.41121,897.95,,DI +,2024-11-13
NTSD26,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2031,"DI + 1,4%",1.15,0.6202,0.9281,0.0546,1048.773815,1004.02,0.35,DI +,2024-11-13
NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),13/09/2032,"DI + 1,85%",1.2,0.6211,0.9219,0.1562,1061.876996,1096.48,,DI +,2024-11-13
NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2034,"DI + 1,7%",1.2429,0.9543,1.1505,0.047,1058.056776,1243.43,0.45,DI +,2024-11-13
OCNP13,OCEANPACT SERVICOS MARITIMOS S.A. (*),08/11/2026,DI + 5%,2.6764,2.1067,2.4031,0.0842,483.438314,253.56,,DI +,2024-11-13
OGDS11,OMEGA DESENVOLVIMENTO S.A. (*) (**),15/06/2025,"DI + 2,7%",2.1529,1.85,2.0057,0.0285,1059.09309,136.29,,DI +,2024-11-13
OMGE13,OMEGA GERAÇÃO S/A (*),15/03/2029,"DI + 1,99%",1.1325,0.8051,0.9812,0.0339,883.652773,624.32,,DI +,2024-11-13
OMGE21,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"DI + 1,3%",0.7596,0.4568,0.642,0.0609,1066.107044,245.08,0.35,DI +,2024-11-13
ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2027,"DI + 1,62%",2.6325,2.3369,2.5491,0.0469,1034.420715,602.6,0.35,DI +,2024-11-13
ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2029,"DI + 1,8%",--,2.0615,2.1877,0.0204,1045.189392,813.96,,DI +,2024-11-13
ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),10/04/2029,"DI + 1,4%",2.8128,2.4926,2.6444,0.1718,970.733351,838.64,,DI +,2024-11-13
OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),10/07/2029,"DI + 2,95%",2.6775,2.2319,2.4611,0.0359,1011.178225,532.72,,DI +,2024-11-13
ORMA15,ORIZON MEIO AMBIENTE S.A. (*),15/11/2028,"DI + 2,4%",1.5939,1.2,1.4177,0.0355,1030.843902,521.41,,DI +,2024-11-13
OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),20/06/2026,"DI + 2,4%",2.1809,1.9,2.0504,0.1019,1055.881703,245.78,0.35,DI +,2024-11-13
OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),24/05/2027,"DI + 2,45%",2.5,2.0111,2.2562,0.0502,1065.263536,423.68,,DI +,2024-11-13
OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),15/07/2028,"DI + 2,4%",2.6413,2.2439,2.4349,0.0384,1042.752484,668.33,,DI +,2024-11-13
OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),10/06/2029,"DI + 2,7%",--,--,2.5475,0.0357,1059.349963,748.12,0.4,DI +,2024-11-13
PALFA2,COMPANHIA PAULISTA DE FORÇA E LUZ (*) (**),12/12/2026,"DI + 1,2%",0.8637,0.655,0.7641,0.0197,1058.106837,447.61,,DI +,2024-11-13
PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),05/09/2027,"DI + 0,55%",0.677,0.3604,0.5535,0.0548,875.05452,315.57,,DI +,2024-11-13
PALFA5,COMPANHIA PAULISTA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%",0.8468,0.5289,0.6296,0.0354,1011.577577,827.09,,DI +,2024-11-13
PASS11,COMPASS GAS E ENERGIA S.A (*) (**),27/11/2024,"DI + 1,45%",1.1582,0.8426,0.9625,0.0324,1054.027232,8,,DI +,2024-11-13
PASS12,COMPASS GAS E ENERGIA S.A (*),01/11/2030,"DI + 1,55%",1.0802,0.8086,0.9463,0.0235,1027.54897,991.62,,DI +,2024-11-13
PASS13,COMPASS GAS E ENERGIA S.A (*),15/03/2029,"DI + 1,08%",0.9355,0.7504,0.8472,0.0383,1026.681963,834.44,,DI +,2024-11-13
PEJA21,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2027,"DI + 2,05%",1.2062,0.8085,1.0165,0.023,1055.323748,573.78,,DI +,2024-11-13
PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2028,"DI + 1,55%",1.6273,1.3613,1.5112,0.0184,1010.695717,561.91,,DI +,2024-11-13
PRLG16,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),02/10/2028,"DI + 2,58%",2.2,1.8,2.0014,0.0039,1032.639778,756.91,,DI +,2024-11-13
QUAL16,QUALICORP S/A (*) (**),03/06/2027,"DI + 1,85%",4.0985,3.5646,3.8585,0.0589,772.328827,327.8,,DI +,2024-11-13
RADL15,RAIA DROGASIL S/A (*),25/01/2029,"DI + 1,49%",0.7006,0.4312,0.5676,0.0576,1064.230408,724.23,,DI +,2024-11-13
RADL19,RAIA DROGASIL S/A (*),22/04/2031,"DI + 0,65%",--,--,0.6761,0.0198,1005.836062,1058.65,,DI +,2024-11-13
RDCO10,RODOVIAS DAS COLINAS S/A (*) (**),15/12/2026,"DI + 2,5%",1.4539,1.0539,1.2696,0.0344,1066.438078,238.96,,DI +,2024-11-13
RDCO19,RODOVIAS DAS COLINAS S/A (*) (**),15/06/2025,"DI + 1,5%",1.2691,0.9649,1.1141,0.0511,5260.690471,136.97,,DI +,2024-11-13
RDORA5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,DI + 2%,1.523,1.2074,1.4087,0.0628,1039.179664,1231.24,0.35,DI +,2024-11-13
RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%",1.5594,1.324,1.4641,0.0495,1081.430697,1036.55,,DI +,2024-11-13
RDORB5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,"DI + 1,95%",1.4645,0.9557,1.2218,0.1833,1044.714829,1188.32,,DI +,2024-11-13
RDORB7,REDE DOR SÃO LUIZ S/A (*) (**),13/01/2025,"DI + 1,25%",0.859,0.3285,0.6254,0.257,1051.055007,34.25,,DI +,2024-11-13
